location,name,humidity,temperature,timestamp,connectivity,fan_timer,fan_timer_duration,mode,eco,status,coolSet,heatSet
East Austin,AKT Factory,80,73,2024-03-13T14:03:07.350-05:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,49,69,2024-03-13T13:47:33.273-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,61,74,2024-03-13T13:47:33.273-05:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,60,74,2024-03-13T13:47:33.273-05:00,ONLINE,OFF,,COOL,MANUAL_ECO,OFF,,
East Austin,CB Theater,62,74,2024-03-13T13:47:33.273-05:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,66,72,2024-03-13T13:47:33.273-05:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,52,66,2024-03-13T13:47:33.273-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,81,73,2024-03-13T13:47:33.273-05:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,49,69,2024-03-13T13:32:39.739-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,61,74,2024-03-13T13:32:39.739-05:00,ONLINE,OFF,,COOL,OFF,OFF,75,
East Austin,AKT Lobby,61,74,2024-03-13T13:32:39.739-05:00,ONLINE,OFF,,COOL,MANUAL_ECO,OFF,,
East Austin,CB Theater,64,74,2024-03-13T13:32:39.739-05:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,66,72,2024-03-13T13:32:39.739-05:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,52,67,2024-03-13T13:32:39.739-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,81,73,2024-03-13T13:32:39.739-05:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,49,69,2024-03-13T13:21:50.764-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,61,74,2024-03-13T13:21:50.764-05:00,ONLINE,OFF,,COOL,OFF,OFF,75,
East Austin,AKT Lobby,61,74,2024-03-13T13:21:50.764-05:00,ONLINE,OFF,,COOL,MANUAL_ECO,OFF,,
East Austin,CB Theater,64,73,2024-03-13T13:21:50.764-05:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,66,72,2024-03-13T13:21:50.764-05:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,52,67,2024-03-13T13:21:50.764-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,82,72,2024-03-13T13:21:50.764-05:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,49,69,2024-03-13T13:03:35.352-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,61,74,2024-03-13T13:03:35.352-05:00,ONLINE,OFF,,COOL,OFF,OFF,75,
East Austin,AKT Lobby,61,74,2024-03-13T13:03:35.352-05:00,ONLINE,OFF,,COOL,MANUAL_ECO,OFF,,
East Austin,CB Theater,61,73,2024-03-13T13:03:35.352-05:00,ONLINE,OFF,,COOL,OFF,OFF,69,
East Austin,Bathrooms,66,72,2024-03-13T13:03:35.352-05:00,ONLINE,OFF,,COOL,OFF,OFF,75,
West 5th,Theater,52,66,2024-03-13T13:03:35.352-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,82,72,2024-03-13T13:03:35.352-05:00,ONLINE,OFF,,COOL,OFF,OFF,79,
West 5th,Lockers,49,69,2024-03-13T12:47:26.404-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,61,74,2024-03-13T12:47:26.404-05:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,60,74,2024-03-13T12:47:26.404-05:00,ONLINE,OFF,,COOL,MANUAL_ECO,OFF,,
East Austin,CB Theater,61,73,2024-03-13T12:47:26.404-05:00,ONLINE,OFF,,COOL,OFF,OFF,69,
East Austin,Bathrooms,66,72,2024-03-13T12:47:26.404-05:00,ONLINE,OFF,,COOL,OFF,OFF,75,
West 5th,Theater,52,66,2024-03-13T12:47:26.404-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,83,72,2024-03-13T12:47:26.404-05:00,ONLINE,OFF,,COOL,OFF,OFF,79,
West 5th,Lockers,49,69,2024-03-13T12:32:46.498-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,61,74,2024-03-13T12:32:46.498-05:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,61,74,2024-03-13T12:32:46.498-05:00,ONLINE,OFF,,COOL,MANUAL_ECO,OFF,,
East Austin,CB Theater,59,73,2024-03-13T12:32:46.498-05:00,ONLINE,OFF,,COOL,OFF,OFF,69,
East Austin,Bathrooms,66,72,2024-03-13T12:32:46.498-05:00,ONLINE,OFF,,COOL,OFF,OFF,75,
West 5th,Theater,53,67,2024-03-13T12:32:46.498-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,83,72,2024-03-13T12:32:46.498-05:00,ONLINE,OFF,,COOL,OFF,OFF,79,
West 5th,Lockers,50,69,2024-03-13T12:20:22.897-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,61,73,2024-03-13T12:20:22.897-05:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,61,73,2024-03-13T12:20:22.897-05:00,ONLINE,OFF,,COOL,MANUAL_ECO,OFF,,
East Austin,CB Theater,59,73,2024-03-13T12:20:22.897-05:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,66,72,2024-03-13T12:20:22.897-05:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,52,68,2024-03-13T12:20:22.897-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,84,72,2024-03-13T12:20:22.897-05:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,49,69,2024-03-13T12:03:58.941-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,61,73,2024-03-13T12:03:58.941-05:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,61,73,2024-03-13T12:03:58.941-05:00,ONLINE,OFF,,COOL,MANUAL_ECO,OFF,,
East Austin,CB Theater,59,73,2024-03-13T12:03:58.941-05:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,66,72,2024-03-13T12:03:58.941-05:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,52,67,2024-03-13T12:03:58.941-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,83,72,2024-03-13T12:03:58.941-05:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,50,69,2024-03-13T11:47:20.280-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,61,73,2024-03-13T11:47:20.280-05:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,59,73,2024-03-13T11:47:20.280-05:00,ONLINE,OFF,,COOL,MANUAL_ECO,OFF,,
East Austin,CB Theater,59,73,2024-03-13T11:47:20.280-05:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,66,72,2024-03-13T11:47:20.280-05:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,52,66,2024-03-13T11:47:20.280-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,84,71,2024-03-13T11:47:20.280-05:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,50,69,2024-03-13T11:33:06.975-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,61,73,2024-03-13T11:33:06.975-05:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,60,73,2024-03-13T11:33:06.975-05:00,ONLINE,OFF,,COOL,MANUAL_ECO,OFF,,
East Austin,CB Theater,59,73,2024-03-13T11:33:06.975-05:00,ONLINE,OFF,,COOL,OFF,OFF,69,
East Austin,Bathrooms,66,72,2024-03-13T11:33:06.975-05:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,53,67,2024-03-13T11:33:06.975-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,84,72,2024-03-13T11:33:06.975-05:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,51,69,2024-03-13T11:24:01.232-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,61,73,2024-03-13T11:24:01.232-05:00,ONLINE,OFF,,COOL,OFF,OFF,75,
East Austin,AKT Lobby,60,73,2024-03-13T11:24:01.232-05:00,ONLINE,OFF,,COOL,MANUAL_ECO,OFF,,
East Austin,CB Theater,59,73,2024-03-13T11:24:01.232-05:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,66,72,2024-03-13T11:24:01.232-05:00,ONLINE,OFF,,COOL,OFF,OFF,75,
West 5th,Theater,53,67,2024-03-13T11:24:01.232-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,85,71,2024-03-13T11:24:01.232-05:00,ONLINE,OFF,,COOL,OFF,OFF,79,
