location,name,humidity,temperature,timestamp,connectivity,fan_timer,fan_timer_duration,mode,eco,status,coolSet,heatSet
West 5th,Lockers,47,68,2024-02-28T22:32:45.466-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Lobby,43,69,2024-02-28T22:32:45.466-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,38,70,2024-02-28T22:32:45.466-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,44,68,2024-02-28T22:32:45.466-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,43,71,2024-02-28T22:32:45.466-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,50,69,2024-02-28T22:32:45.466-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Factory,34,68,2024-02-28T22:32:45.466-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,47,68,2024-02-28T22:21:16.773-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Lobby,43,70,2024-02-28T22:21:16.773-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,38,70,2024-02-28T22:21:16.773-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,47,68,2024-02-28T22:21:16.773-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,43,71,2024-02-28T22:21:16.773-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,51,69,2024-02-28T22:21:16.773-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Factory,34,68,2024-02-28T22:21:16.773-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,47,68,2024-02-28T22:03:29.124-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Lobby,43,70,2024-02-28T22:03:29.124-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,40,70,2024-02-28T22:03:29.124-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,47,68,2024-02-28T22:03:29.124-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,42,71,2024-02-28T22:03:29.124-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,53,68,2024-02-28T22:03:29.124-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Factory,34,68,2024-02-28T22:03:29.124-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,46,68,2024-02-28T21:47:24.120-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Lobby,43,70,2024-02-28T21:47:24.120-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,40,71,2024-02-28T21:47:24.120-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,47,68,2024-02-28T21:47:24.120-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,44,71,2024-02-28T21:47:24.120-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,53,68,2024-02-28T21:47:24.120-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Factory,35,68,2024-02-28T21:47:24.120-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,44,68,2024-02-28T21:32:33.832-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Lobby,43,70,2024-02-28T21:32:33.832-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,40,71,2024-02-28T21:32:33.832-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,47,68,2024-02-28T21:32:33.832-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,44,71,2024-02-28T21:32:33.832-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,46,69,2024-02-28T21:32:33.832-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Factory,35,68,2024-02-28T21:32:33.832-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,44,68,2024-02-28T21:21:29.788-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Lobby,43,70,2024-02-28T21:21:29.788-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,40,70,2024-02-28T21:21:29.788-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,49,68,2024-02-28T21:21:29.788-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,44,71,2024-02-28T21:21:29.788-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,47,68,2024-02-28T21:21:29.788-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Factory,35,68,2024-02-28T21:21:29.788-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,45,68,2024-02-28T21:03:29.129-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Lobby,43,70,2024-02-28T21:03:29.129-06:00,ONLINE,OFF,,COOL,OFF,OFF,71,
East Austin,AKT Lobby,40,70,2024-02-28T21:03:29.129-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,49,68,2024-02-28T21:03:29.129-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,44,71,2024-02-28T21:03:29.129-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,47,67,2024-02-28T21:03:29.129-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Factory,35,68,2024-02-28T21:03:29.129-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,45,67,2024-02-28T20:47:35.314-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,43,70,2024-02-28T20:47:35.314-06:00,ONLINE,OFF,,COOL,OFF,OFF,71,
East Austin,AKT Lobby,40,71,2024-02-28T20:47:35.314-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,CB Theater,47,68,2024-02-28T20:47:35.314-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,44,71,2024-02-28T20:47:35.314-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,48,66,2024-02-28T20:47:35.314-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,36,68,2024-02-28T20:47:35.314-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,47,68,2024-02-28T20:32:28.828-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,43,70,2024-02-28T20:32:28.828-06:00,ONLINE,OFF,,COOL,OFF,OFF,71,
East Austin,AKT Lobby,40,71,2024-02-28T20:32:28.828-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,CB Theater,47,68,2024-02-28T20:32:28.828-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,47,71,2024-02-28T20:32:28.828-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,50,67,2024-02-28T20:32:28.828-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,36,68,2024-02-28T20:32:28.828-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,48,68,2024-02-28T20:22:01.201-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,43,70,2024-02-28T20:22:01.201-06:00,ONLINE,OFF,,COOL,OFF,OFF,71,
East Austin,AKT Lobby,40,71,2024-02-28T20:22:01.201-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,CB Theater,50,67,2024-02-28T20:22:01.201-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,47,72,2024-02-28T20:22:01.201-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,52,67,2024-02-28T20:22:01.201-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,36,68,2024-02-28T20:22:01.201-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,49,68,2024-02-28T20:07:13.589-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,45,70,2024-02-28T20:07:13.589-06:00,ONLINE,OFF,,COOL,OFF,OFF,71,
East Austin,AKT Lobby,41,71,2024-02-28T20:07:13.589-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,CB Theater,50,68,2024-02-28T20:07:13.589-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,49,72,2024-02-28T20:07:13.589-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,55,67,2024-02-28T20:07:13.589-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,36,67,2024-02-28T20:07:13.589-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,45,68,2024-02-28T19:45:37.552-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,48,70,2024-02-28T19:45:37.552-06:00,ONLINE,OFF,,COOL,OFF,OFF,71,
East Austin,AKT Lobby,43,71,2024-02-28T19:45:37.552-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,CB Theater,54,69,2024-02-28T19:45:37.552-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,Bathrooms,49,71,2024-02-28T19:45:37.552-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,72,70,2024-02-28T19:45:37.552-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,38,68,2024-02-28T19:45:37.552-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,46,68,2024-02-28T19:23:08.302-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,46,70,2024-02-28T19:23:08.302-06:00,ONLINE,OFF,,COOL,OFF,OFF,71,
East Austin,AKT Lobby,43,71,2024-02-28T19:23:08.302-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,CB Theater,56,68,2024-02-28T19:23:08.302-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,46,72,2024-02-28T19:23:08.302-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,66,68,2024-02-28T19:23:08.302-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,38,68,2024-02-28T19:23:08.302-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,49,68,2024-02-28T18:49:27.522-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,43,71,2024-02-28T18:49:27.522-06:00,ONLINE,OFF,,COOL,OFF,OFF,71,
East Austin,AKT Lobby,39,71,2024-02-28T18:49:27.522-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,CB Theater,68,70,2024-02-28T18:49:27.522-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,Bathrooms,44,71,2024-02-28T18:49:27.522-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,56,66,2024-02-28T18:49:27.522-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,39,68,2024-02-28T18:49:27.522-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,46,68,2024-02-28T18:27:09.256-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,45,71,2024-02-28T18:27:09.256-06:00,ONLINE,OFF,,COOL,OFF,OFF,71,
East Austin,AKT Lobby,41,72,2024-02-28T18:27:09.256-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,CB Theater,55,68,2024-02-28T18:27:09.256-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,Bathrooms,44,72,2024-02-28T18:27:09.256-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,66,68,2024-02-28T18:27:09.256-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,39,68,2024-02-28T18:27:09.256-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,47,68,2024-02-28T18:11:15.512-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,44,71,2024-02-28T18:11:15.512-06:00,ONLINE,OFF,,COOL,OFF,COOLING,71,
East Austin,AKT Lobby,40,72,2024-02-28T18:11:15.512-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,CB Theater,56,69,2024-02-28T18:11:15.512-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,42,71,2024-02-28T18:11:15.512-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,63,68,2024-02-28T18:11:15.512-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,41,67,2024-02-28T18:11:15.512-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,49,69,2024-02-28T17:47:14.814-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,40,71,2024-02-28T17:47:14.814-06:00,ONLINE,OFF,,COOL,OFF,OFF,71,
East Austin,AKT Lobby,39,71,2024-02-28T17:47:14.814-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,CB Theater,64,69,2024-02-28T17:47:14.814-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,Bathrooms,42,71,2024-02-28T17:47:14.814-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,55,67,2024-02-28T17:47:14.814-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,41,69,2024-02-28T17:47:14.814-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,51,69,2024-02-28T17:32:29.701-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,40,70,2024-02-28T17:32:29.701-06:00,ONLINE,OFF,,COOL,OFF,OFF,71,
East Austin,AKT Lobby,39,71,2024-02-28T17:32:29.701-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,CB Theater,68,70,2024-02-28T17:32:29.701-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,Bathrooms,40,71,2024-02-28T17:32:29.701-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,59,68,2024-02-28T17:32:29.701-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,41,69,2024-02-28T17:32:29.701-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,50,69,2024-02-28T17:20:59.043-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,41,70,2024-02-28T17:20:59.043-06:00,ONLINE,OFF,,COOL,OFF,OFF,71,
East Austin,AKT Lobby,37,72,2024-02-28T17:20:59.043-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,CB Theater,55,68,2024-02-28T17:20:59.043-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,43,71,2024-02-28T17:20:59.043-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,62,67,2024-02-28T17:20:59.043-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,41,69,2024-02-28T17:20:59.043-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,46,68,2024-02-28T17:03:14.093-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,40,71,2024-02-28T17:03:14.093-06:00,ONLINE,OFF,,COOL,OFF,COOLING,71,
East Austin,AKT Lobby,40,72,2024-02-28T17:03:14.093-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,CB Theater,48,69,2024-02-28T17:03:14.093-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,Bathrooms,44,71,2024-02-28T17:03:14.093-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,62,67,2024-02-28T17:03:14.093-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,41,68,2024-02-28T17:03:14.093-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,46,69,2024-02-28T16:47:14.369-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,40,71,2024-02-28T16:47:14.369-06:00,ONLINE,OFF,,COOL,OFF,OFF,71,
East Austin,AKT Lobby,40,71,2024-02-28T16:47:14.369-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,CB Theater,48,68,2024-02-28T16:47:14.369-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,42,71,2024-02-28T16:47:14.369-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,58,68,2024-02-28T16:47:14.369-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,42,68,2024-02-28T16:47:14.369-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,46,68,2024-02-28T16:32:32.781-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,40,71,2024-02-28T16:32:32.781-06:00,ONLINE,OFF,,COOL,OFF,OFF,71,
East Austin,AKT Lobby,40,71,2024-02-28T16:32:32.781-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,CB Theater,45,68,2024-02-28T16:32:32.781-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,42,71,2024-02-28T16:32:32.781-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,51,67,2024-02-28T16:32:32.781-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,43,67,2024-02-28T16:32:32.781-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,46,68,2024-02-28T16:20:06.457-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,42,71,2024-02-28T16:20:06.457-06:00,ONLINE,OFF,,COOL,OFF,OFF,71,
East Austin,AKT Lobby,40,71,2024-02-28T16:20:06.457-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,CB Theater,48,69,2024-02-28T16:20:06.457-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,Bathrooms,42,71,2024-02-28T16:20:06.457-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,53,67,2024-02-28T16:20:06.457-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,42,69,2024-02-28T16:20:06.457-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,44,68,2024-02-28T16:03:25.800-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,42,71,2024-02-28T16:03:25.800-06:00,ONLINE,OFF,,COOL,OFF,OFF,71,
East Austin,AKT Lobby,40,71,2024-02-28T16:03:25.800-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,CB Theater,48,68,2024-02-28T16:03:25.800-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,44,71,2024-02-28T16:03:25.800-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,48,68,2024-02-28T16:03:25.800-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,42,68,2024-02-28T16:03:25.800-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,44,68,2024-02-28T15:47:24.050-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,42,71,2024-02-28T15:47:24.050-06:00,ONLINE,OFF,,COOL,OFF,OFF,71,
East Austin,AKT Lobby,40,71,2024-02-28T15:47:24.050-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,CB Theater,48,67,2024-02-28T15:47:24.050-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,44,71,2024-02-28T15:47:24.050-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,46,67,2024-02-28T15:47:24.050-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
